measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Brunei Darussalam,Female,Age-standardized,Headache disorders,Rate,1990,11939.63676,13301.76047,10641.51542
Incidence,Brunei Darussalam,Both,Age-standardized,Headache disorders,Rate,1990,11020.08143,12313.93765,9781.689549
Incidence,Suriname,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3089.691021,3428.121464,2772.875371
Incidence,Suriname,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4010.180769,4424.514054,3616.541169
Incidence,Suriname,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3557.962478,3929.040666,3209.124072
Incidence,Kenya,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3962.932848,4388.592543,3587.245628
Incidence,Kenya,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3466.78946,3831.184706,3146.794193
Incidence,Kenya,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3712.00347,4104.128042,3371.903724
Incidence,Botswana,Male,Age-standardized,Headache disorders,Rate,1990,9232.478274,10359.1894,8141.48662
Incidence,Botswana,Female,Age-standardized,Headache disorders,Rate,1990,9725.608651,10867.59516,8656.040457
Incidence,Botswana,Both,Age-standardized,Headache disorders,Rate,1990,9491.177945,10627.28327,8406.913176
Incidence,Lithuania,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4299.862926,4755.415377,3871.340479
Incidence,Lithuania,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4804.001093,5332.364481,4345.379664
Incidence,Lithuania,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4568.976317,5049.608616,4130.181621
Incidence,Tunisia,Male,Age-standardized,Headache disorders,Rate,1990,9405.054718,10515.98487,8349.157004
Incidence,Tunisia,Female,Age-standardized,Headache disorders,Rate,1990,10079.20427,11213.05384,8961.710227
Incidence,Tunisia,Both,Age-standardized,Headache disorders,Rate,1990,9736.075982,10821.94309,8651.09374
Incidence,Maldives,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4192.923579,4660.003511,3786.21002
Incidence,Maldives,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4770.040091,5279.697784,4307.506072
Incidence,Maldives,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4458.371854,4943.355291,4024.632346
Incidence,Ukraine,Male,Age-standardized,Headache disorders,Rate,1990,12330.80335,13711.76573,11005.33387
Incidence,Ukraine,Female,Age-standardized,Headache disorders,Rate,1990,13121.18443,14562.37284,11711.99618
Incidence,Ukraine,Both,Age-standardized,Headache disorders,Rate,1990,12734.95329,14132.97898,11355.72769
Incidence,Bhutan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3230.763763,3566.733272,2916.232918
Incidence,Bhutan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4228.051099,4688.05512,3824.71972
Incidence,Bhutan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3709.521276,4098.84112,3349.026143
Incidence,Pakistan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,2816.576339,3147.565572,2534.194193
Incidence,Pakistan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3844.650423,4303.348538,3449.803137
Incidence,Pakistan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3299.63244,3686.091643,2968.756876
Incidence,Georgia,Male,Age-standardized,Headache disorders,Rate,1990,11400.83366,12730.37618,10075.77144
Incidence,Georgia,Female,Age-standardized,Headache disorders,Rate,1990,12321.43983,13703.51257,10959.93604
Incidence,Georgia,Both,Age-standardized,Headache disorders,Rate,1990,11875.25455,13204.04931,10514.27103
Incidence,Liberia,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Liberia,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Liberia,Both,Age-standardized,Headache disorders,Rate,1990,10027.80756,11188.07936,8930.159113
Incidence,Yemen,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4250.123667,4728.530312,3800.129329
Incidence,Yemen,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4255.739647,4694.459017,3839.205558
Incidence,Yemen,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4252.55577,4698.296545,3829.629269
Incidence,Guyana,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3100.188433,3442.588061,2792.558541
Incidence,Guyana,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4030.106992,4493.126445,3638.182232
Incidence,Guyana,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3575.394258,3970.941357,3219.356859
Incidence,Lebanon,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3928.383017,4365.869121,3536.775064
Incidence,Lebanon,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3964.55478,4398.300883,3576.140353
Incidence,Lebanon,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3947.547521,4379.238474,3571.33065
Incidence,Sri Lanka,Male,Age-standardized,Headache disorders,Rate,1990,9472.909473,10573.96956,8388.99501
Incidence,Sri Lanka,Female,Age-standardized,Headache disorders,Rate,1990,10682.94058,11885.63478,9514.289997
Incidence,Sri Lanka,Both,Age-standardized,Headache disorders,Rate,1990,10075.50178,11192.13231,8960.457029
Incidence,United States Virgin Islands,Male,Age-standardized,Headache disorders,Rate,1990,9120.429006,10177.80565,8054.824019
Incidence,United States Virgin Islands,Female,Age-standardized,Headache disorders,Rate,1990,10180.15941,11284.10608,9064.340024
Incidence,United States Virgin Islands,Both,Age-standardized,Headache disorders,Rate,1990,9664.834308,10739.45316,8562.276682
Incidence,Kazakhstan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4017.943986,4451.531541,3636.774414
Incidence,Kazakhstan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4212.766492,4657.608897,3814.782427
Incidence,Kazakhstan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4121.903862,4555.184491,3737.735622
Incidence,Senegal,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Senegal,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Senegal,Both,Age-standardized,Headache disorders,Rate,1990,10031.53093,11200.09827,8938.099961
Incidence,Tonga,Male,Age-standardized,Headache disorders,Rate,1990,8741.858086,9761.027103,7698.45328
Incidence,Tonga,Female,Age-standardized,Headache disorders,Rate,1990,9869.453437,10964.0946,8775.422712
Incidence,Tonga,Both,Age-standardized,Headache disorders,Rate,1990,9312.270471,10357.99732,8272.269771
Incidence,Israel,Male,Age-standardized,Headache disorders,Rate,1990,11310.26646,12679.81725,10057.80334
Incidence,Israel,Female,Age-standardized,Headache disorders,Rate,1990,12761.67107,14181.5093,11440.68745
Incidence,Israel,Both,Age-standardized,Headache disorders,Rate,1990,12041.30878,13391.20248,10771.8017
Incidence,Sierra Leone,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Sierra Leone,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Sierra Leone,Both,Age-standardized,Headache disorders,Rate,1990,10030.01948,11197.39783,8935.78561
Incidence,Niger,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Niger,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Niger,Both,Age-standardized,Headache disorders,Rate,1990,10027.50583,11194.19188,8932.014464
Incidence,Finland,Male,Age-standardized,Headache disorders,Rate,1990,11310.26646,12679.81725,10057.80334
Incidence,Finland,Female,Age-standardized,Headache disorders,Rate,1990,12761.67107,14181.5093,11440.68745
Incidence,Finland,Both,Age-standardized,Headache disorders,Rate,1990,12038.56847,13384.1728,10771.15766
Incidence,Singapore,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,2971.667662,3281.663608,2687.509692
Incidence,Singapore,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4208.95275,4616.875953,3811.897177
Incidence,Singapore,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3604.909588,3960.54373,3274.187124
Incidence,Venezuela (Bolivarian Republic of),Male,Age-standardized,Musculoskeletal disorders,Rate,1990,2803.670507,3116.050508,2542.727089
Incidence,Venezuela (Bolivarian Republic of),Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4560.306602,5061.74453,4107.25415
Incidence,Venezuela (Bolivarian Republic of),Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3702.599466,4111.851122,3347.658993
Incidence,Poland,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,4899.948231,5445.702223,4432.341182
Incidence,Poland,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,5400.695806,6034.790836,4859.31857
Incidence,Poland,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,5147.162321,5748.550663,4640.641843
Incidence,Dominican Republic,Male,Age-standardized,Headache disorders,Rate,1990,9120.429006,10177.80565,8054.824019
Incidence,Dominican Republic,Female,Age-standardized,Headache disorders,Rate,1990,10180.15941,11284.10608,9064.340024
Incidence,Dominican Republic,Both,Age-standardized,Headache disorders,Rate,1990,9662.501087,10737.0175,8557.556225
Incidence,Italy,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,4073.411785,4489.462052,3675.165219
Incidence,Italy,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,5051.035027,5562.365735,4590.968058
Incidence,Italy,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,4579.88544,5038.832323,4150.805331
Incidence,Monaco,Male,Age-standardized,Headache disorders,Rate,1990,11310.26646,12679.81725,10057.80334
Incidence,Monaco,Female,Age-standardized,Headache disorders,Rate,1990,12761.67107,14181.5093,11440.68745
Incidence,Monaco,Both,Age-standardized,Headache disorders,Rate,1990,12039.6617,13390.12892,10767.4183
Incidence,Czechia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4942.503385,5494.237786,4472.091547
Incidence,Czechia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4970.727115,5511.236707,4480.266171
Incidence,Czechia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4945.648921,5495.50867,4471.907063
Incidence,Ghana,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Ghana,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Ghana,Both,Age-standardized,Headache disorders,Rate,1990,10023.41435,11191.41779,8929.189047
Incidence,Italy,Male,Age-standardized,Headache disorders,Rate,1990,12208.66332,13549.57982,10887.40268
Incidence,Italy,Female,Age-standardized,Headache disorders,Rate,1990,13729.55621,15167.91335,12315.64007
Incidence,Italy,Both,Age-standardized,Headache disorders,Rate,1990,12975.18971,14380.41375,11632.6259
Incidence,Algeria,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4223.94684,4690.975925,3793.330851
Incidence,Algeria,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4219.965909,4673.003813,3813.463788
Incidence,Algeria,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4220.171722,4663.973611,3811.689324
Incidence,Chile,Male,Age-standardized,Headache disorders,Rate,2000,9147.658728,10295.74448,8018.856826
Incidence,Chile,Female,Age-standardized,Headache disorders,Rate,2000,10965.08462,12265.92916,9788.489209
Incidence,Chile,Both,Age-standardized,Headache disorders,Rate,2000,10064.40196,11254.9056,8959.363558
Incidence,Afghanistan,Male,Age-standardized,Headache disorders,Rate,1990,9405.054718,10515.98487,8349.157004
Incidence,Afghanistan,Female,Age-standardized,Headache disorders,Rate,1990,10079.20427,11213.05384,8961.710227
Incidence,Afghanistan,Both,Age-standardized,Headache disorders,Rate,1990,9736.903138,10823.79284,8648.459114
Incidence,Libya,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4201.99141,4663.58461,3777.141278
Incidence,Libya,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4202.312705,4652.961087,3784.888533
Incidence,Libya,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4203.547106,4650.391334,3778.480687
Incidence,Namibia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3628.894793,4004.208561,3301.949298
Incidence,Namibia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3321.453745,3664.363007,3012.033296
Incidence,Namibia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3469.154562,3826.732994,3150.396323
Incidence,Togo,Male,Age-standardized,Headache disorders,Rate,1990,9717.534217,10855.6528,8644.006225
Incidence,Togo,Female,Age-standardized,Headache disorders,Rate,1990,10325.73191,11498.65455,9195.322781
Incidence,Togo,Both,Age-standardized,Headache disorders,Rate,1990,10030.24864,11193.61135,8938.507151
Incidence,Thailand,Male,Age-standardized,Headache disorders,Rate,1990,9510.89557,10617.23595,8438.30342
Incidence,Thailand,Female,Age-standardized,Headache disorders,Rate,1990,10912.88778,12126.69062,9747.839981
Incidence,Thailand,Both,Age-standardized,Headache disorders,Rate,1990,10219.17188,11359.61876,9109.593776
Incidence,Paraguay,Male,Age-standardized,Headache disorders,Rate,1990,10181.17789,11422.68047,9044.831898
Incidence,Paraguay,Female,Age-standardized,Headache disorders,Rate,1990,11108.43469,12341.70673,9899.608353
Incidence,Paraguay,Both,Age-standardized,Headache disorders,Rate,1990,10644.07138,11834.83282,9461.22308
Incidence,Guinea,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3672.351676,4063.690933,3323.166406
Incidence,Guinea,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3556.727344,3937.783183,3229.6577
Incidence,Guinea,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3608.768787,3987.5435,3275.450946
Incidence,France,Male,Age-standardized,Headache disorders,Rate,1990,11338.87082,12634.71764,10038.10223
Incidence,France,Female,Age-standardized,Headache disorders,Rate,1990,12587.57425,13990.64268,11177.92213
Incidence,France,Both,Age-standardized,Headache disorders,Rate,1990,11966.26734,13284.67354,10655.80084
Incidence,Norway,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3833.450321,4228.453763,3468.931663
Incidence,Norway,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4796.906632,5271.317294,4361.673747
Incidence,Norway,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4325.235975,4756.457631,3920.722067
Incidence,Canada,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3544.47837,3944.105593,3219.143144
Incidence,Canada,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4029.741305,4438.025176,3656.3862
Incidence,Canada,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3795.242287,4187.3019,3475.898724
Incidence,Morocco,Male,Age-standardized,Headache disorders,Rate,1990,9405.054718,10515.98487,8349.157004
Incidence,Morocco,Female,Age-standardized,Headache disorders,Rate,1990,10079.20427,11213.05384,8961.710227
Incidence,Morocco,Both,Age-standardized,Headache disorders,Rate,1990,9744.463823,10829.62079,8659.131349
Incidence,United Republic of Tanzania,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3786.920482,4189.847853,3417.375464
Incidence,United Republic of Tanzania,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3285.567605,3639.341932,2978.041793
Incidence,United Republic of Tanzania,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3525.192029,3899.907239,3196.941741
Incidence,Portugal,Male,Age-standardized,Headache disorders,Rate,1990,11310.26646,12679.81725,10057.80334
Incidence,Portugal,Female,Age-standardized,Headache disorders,Rate,1990,12761.67107,14181.5093,11440.68745
Incidence,Portugal,Both,Age-standardized,Headache disorders,Rate,1990,12049.30716,13399.0347,10777.00547
Incidence,Timor-Leste,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4350.052286,4782.89047,3940.062146
Incidence,Timor-Leste,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4927.405465,5464.937883,4459.535744
Incidence,Timor-Leste,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4630.941146,5111.154652,4191.999476
Incidence,Congo,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,3599.763704,3965.061908,3249.781411
Incidence,Congo,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3657.34163,4048.693355,3310.203737
Incidence,Congo,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3634.658082,4011.520358,3292.649904
Incidence,Mauritius,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,4378.473609,4821.993248,3975.657768
Incidence,Mauritius,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,4479.998769,4943.945168,4049.455269
Incidence,Mauritius,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,4428.648842,4873.019901,4017.365558
